0.625,0.625,0.75,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.625,0.5,0.5,0.5,0.583333333,0.5,0.583333333,0.583333333,0.5,0.583333333,0.5,0.583333333,0.583333333,0.5,0.5,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.333333333,0.666666667,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.416666667,0.5,0.5,0.5,0.5,0.583333333,0.583333333,0.583333333,0.416666667,0.416666667,0.583333333,0.333333333,0.583333333,0.416666667,0.5,0.5,0.416666667,0.416666667,0.416666667,0.416666667,0.666666667,0.75,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.583333333,0.583333333,0.666666667,0.666666667,0.5,0.416666667,0.416666667,0.5,0.666666667,0.416666667,0.5,0.416666667,0.666666667,0.416666667,0.5,0.583333333,0.333333333,0.583333333,0.5,0.5,0.583333333,0.666666667,0.5,0.583333333,0.416666667,0.5,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.333333333,0.666666667,0.5,0.666666667,0.5,0.4375,0.5,0.5,0.4375,0.4375,0.375,0.5625,0.5,0.4375,0.4375,0.3125,0.5,0.6875,0.4375,0.5625,0.625,0.5,0.5,0.5625,0.5625,0.5625,0.5,0.5625,0.75,0.625,0.5,0.5,0.4375,0.4375,0.375,0.375,0.25,0.375,0.375,0.3125,0.375,0.375,0.375,0.5,0.4375,0.5625,0.5625,0.625,0.5625,0.5625,0.5625,0.4375,0.4375
0.625,0.625,0.75,0.625,0.625,0.75,0.625,0.75,0.625,0.625,0.75,0.625,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.666666667,0.583333333,0.666666667,0.416666667,0.5,0.583333333,0.666666667,0.5,0.583333333,0.666666667,0.666666667,0.5,0.666666667,0.5,0.666666667,0.5,0.583333333,0.583333333,0.666666667,0.416666667,0.583333333,0.5,0.5,0.666666667,0.583333333,0.583333333,0.416666667,0.583333333,0.583333333,0.583333333,0.583333333,0.416666667,0.416666667,0.5,0.416666667,0.416666667,0.5,0.416666667,0.75,0.5,0.583333333,0.5,0.416666667,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.583333333,0.416666667,0.5,0.333333333,0.5,0.666666667,0.5,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.583333333,0.583333333,0.583333333,0.333333333,0.583333333,0.416666667,0.416666667,0.333333333,0.583333333,0.333333333,0.583333333,0.416666667,0.25,0.5,0.25,0.5,0.5,0.666666667,0.5,0.5,0.583333333,0.583333333,0.5,0.25,0.4375,0.5625,0.375,0.5,0.3125,0.5625,0.4375,0.375,0.375,0.5625,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.4375,0.5,0.5625,0.75,0.4375,0.5625,0.3125,0.5,0.375,0.375,0.3125,0.4375,0.375,0.1875,0.375,0.3125,0.3125,0.3125,0.5625,0.375,0.625,0.5625,0.5,0.375,0.4375,0.5625,0.5625,0.5625,0.5,0.5
0.625,0.625,0.75,0.625,0.75,0.375,0.75,0.625,0.625,0.625,0.625,0.625,0.5,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.5,0.666666667,0.5,0.583333333,0.583333333,0.666666667,0.666666667,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.583333333,0.5,0.583333333,0.416666667,0.5,0.666666667,0.666666667,0.583333333,0.5,0.583333333,0.416666667,0.416666667,0.5,0.666666667,0.583333333,0.25,0.333333333,0.5,0.333333333,0.5,0.416666667,0.416666667,0.5,0.5,0.583333333,0.5,0.25,0.583333333,0.5,0.416666667,0.666666667,0.666666667,0.583333333,0.666666667,0.416666667,0.666666667,0.666666667,0.583333333,0.5,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.5,0.416666667,0.416666667,0.416666667,0.75,0.416666667,0.5,0.666666667,0.5,0.666666667,0.416666667,0.416666667,0.416666667,0.416666667,0.5,0.5,0.333333333,0.666666667,0.5,0.25,0.333333333,0.333333333,0.5,0.333333333,0.5,0.5,0.333333333,0.5,0.666666667,0.583333333,0.5,0.5,0.5,0.375,0.5,0.4375,0.4375,0.375,0.5,0.4375,0.4375,0.5,0.5,0.6875,0.5625,0.625,0.5,0.5625,0.5625,0.5625,0.4375,0.375,0.4375,0.5625,0.5625,0.5,0.375,0.3125,0.5,0.4375,0.4375,0.375,0.3125,0.4375,0.375,0.375,0.3125,0.5625,0.5625,0.5625,0.5625,0.5625,0.4375,0.5625,0.5,0.5625,0.5625,0.5625,0.5
0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.625,0.5,0.583333333,0.583333333,0.583333333,0.5,0.5,0.5,0.5,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.666666667,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.666666667,0.666666667,0.5,0.666666667,0.583333333,0.5,0.583333333,0.583333333,0.5,0.5,0.416666667,0.5,0.5,0.416666667,0.583333333,0.583333333,0.583333333,0.416666667,0.5,0.416666667,0.25,0.5,0.583333333,0.75,0.416666667,0.5,0.583333333,0.416666667,0.25,0.75,0.666666667,0.416666667,0.583333333,0.666666667,0.666666667,0.5,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.5,0.416666667,0.333333333,0.416666667,0.5,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.666666667,0.583333333,0.583333333,0.583333333,0.5,0.5,0.416666667,0.666666667,0.583333333,0.416666667,0.333333333,0.583333333,0.5,0.5,0.5,0.5,0.333333333,0.5,0.583333333,0.5,0.5,0.5,0.583333333,0.583333333,0.5,0.375,0.4375,0.4375,0.375,0.5625,0.375,0.5,0.375,0.5,0.4375,0.3125,0.5625,0.5625,0.5625,0.5625,0.75,0.625,0.5625,0.5,0.5625,0.5625,0.5,0.4375,0.375,0.4375,0.375,0.375,0.4375,0.375,0.375,0.25,0.5,0.375,0.625,0.5,0.5625,0.5625,0.4375,0.375,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.4375,0.5625
0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.75,0.75,0.625,0.75,0.625,0.583333333,0.583333333,0.5,0.583333333,0.5,0.666666667,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.5,0.5,0.583333333,0.583333333,0.5,0.666666667,0.666666667,0.666666667,0.583333333,0.583333333,0.666666667,0.5,0.583333333,0.416666667,0.5,0.666666667,0.5,0.666666667,0.666666667,0.416666667,0.416666667,0.666666667,0.5,0.583333333,0.416666667,0.5,0.5,0.416666667,0.75,0.75,0.416666667,0.416666667,0.416666667,0.583333333,0.583333333,0.416666667,0.416666667,0.666666667,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.583333333,0.666666667,0.583333333,0.333333333,0.416666667,0.333333333,0.416666667,0.416666667,0.75,0.416666667,0.5,0.416666667,0.583333333,0.416666667,0.416666667,0.416666667,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.416666667,0.5,0.583333333,0.5,0.333333333,0.5,0.5,0.5,0.5,0.5,0.333333333,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.5,0.333333333,0.5625,0.4375,0.5,0.5,0.5,0.5625,0.5625,0.625,0.3125,0.4375,0.5,0.5,0.5625,0.5625,0.4375,0.4375,0.4375,0.6875,0.625,0.5625,0.5625,0.5625,0.5625,0.4375,0.375,0.3125,0.4375,0.4375,0.375,0.625,0.3125,0.375,0.4375,0.4375,0.3125,0.4375,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.5625,0.5625,0.5625
0.625,0.5,0.625,0.625,0.5,0.75,0.625,0.625,0.625,0.625,0.625,0.625,0.583333333,0.5,0.666666667,0.666666667,0.5,0.5,0.583333333,0.5,0.666666667,0.583333333,0.5,0.583333333,0.5,0.666666667,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.583333333,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.416666667,0.5,0.416666667,0.583333333,0.5,0.416666667,0.583333333,0.666666667,0.583333333,0.583333333,0.416666667,0.416666667,0.416666667,0.583333333,0.416666667,0.5,0.583333333,0.5,0.75,0.416666667,0.416666667,0.25,0.416666667,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.416666667,0.5,0.416666667,0.416666667,0.5,0.333333333,0.416666667,0.416666667,0.333333333,0.666666667,0.416666667,0.583333333,0.416666667,0.5,0.583333333,0.583333333,0.5,0.416666667,0.5,0.583333333,0.5,0.5,0.666666667,0.5,0.5,0.5,0.166666667,0.5,0.333333333,0.583333333,0.5,0.5,0.5,0.583333333,0.5,0.5,0.4375,0.4375,0.5,0.375,0.4375,0.4375,0.5625,0.5625,0.5,0.5,0.375,0.4375,0.5625,0.5625,0.4375,0.4375,0.75,0.6875,0.5625,0.5,0.625,0.5625,0.4375,0.625,0.625,0.3125,0.3125,0.375,0.1875,0.3125,0.5,0.375,0.4375,0.375,0.3125,0.3125,0.5625,0.4375,0.5,0.4375,0.5,0.5625,0.5625,0.5625,0.375,0.5625,0.4375,0.4375
0.5,0.625,0.625,0.625,0.75,0.625,0.625,0.75,0.625,0.75,0.625,0.5,0.583333333,0.583333333,0.5,0.583333333,0.5,0.583333333,0.666666667,0.583333333,0.583333333,0.5,0.5,0.583333333,0.333333333,0.666666667,0.666666667,0.583333333,0.666666667,0.583333333,0.5,0.666666667,0.5,0.666666667,0.583333333,0.666666667,0.5,0.583333333,0.666666667,0.5,0.416666667,0.583333333,0.416666667,0.583333333,0.416666667,0.5,0.666666667,0.5,0.5,0.5,0.75,0.416666667,0.416666667,0.333333333,0.5,0.583333333,0.75,0.25,0.5,0.5,0.583333333,0.583333333,0.583333333,0.666666667,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.5,0.666666667,0.666666667,0.666666667,0.416666667,0.416666667,0.666666667,0.5,0.5,0.416666667,0.416666667,0.5,0.75,0.333333333,0.416666667,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.416666667,0.583333333,0.333333333,0.416666667,0.583333333,0.583333333,0.5,0.5,0.5,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.333333333,0.583333333,0.5,0.166666667,0.5625,0.3125,0.5,0.3125,0.375,0.375,0.5625,0.375,0.5,0.375,0.375,0.3125,0.5625,0.75,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.4375,0.5625,0.5,0.75,0.625,0.625,0.375,0.5,0.3125,0.3125,0.4375,0.375,0.375,0.375,0.375,0.4375,0.4375,0.5625,0.5,0.5625,0.375,0.4375,0.5625,0.5625,0.5625,0.5625,0.625,0.5625
0.625,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.25,0.625,0.625,0.875,0.583333333,0.583333333,0.583333333,0.583333333,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.583333333,0.5,0.583333333,0.583333333,0.5,0.5,0.583333333,0.5,0.583333333,0.583333333,0.666666667,0.5,0.5,0.583333333,0.583333333,0.583333333,0.5,0.5,0.416666667,0.583333333,0.666666667,0.583333333,0.416666667,0.5,0.25,0.583333333,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.333333333,0.5,0.666666667,0.583333333,0.666666667,0.5,0.5,0.666666667,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.416666667,0.666666667,0.666666667,0.333333333,0.5,0.75,0.666666667,0.416666667,0.5,0.416666667,0.5,0.416666667,0.5,0.583333333,0.666666667,0.583333333,0.583333333,0.5,0.5,0.5,0.583333333,0.5,0.416666667,0.583333333,0.5,0.5,0.5,0.333333333,0.583333333,0.5,0.5,0.666666667,0.666666667,0.583333333,0.166666667,0.5,0.5,0.5,0.5,0.5,0.375,0.5625,0.5625,0.4375,0.625,0.5625,0.375,0.5625,0.5,0.625,0.5,0.5625,0.5625,0.75,0.5,0.5,0.5,0.5625,0.4375,0.5625,0.375,0.5,0.3125,0.3125,0.5,0.625,0.3125,0.3125,0.4375,0.375,0.4375,0.3125,0.5625,0.5,0.5,0.5625,0.5625,0.4375,0.4375,0.625,0.5625,0.5625,0.4375,0.5
0.625,0.5,0.625,0.625,0.25,0.75,0.625,0.625,0.75,0.375,0.625,0.625,0.5,0.5,0.583333333,0.583333333,0.5,0.666666667,0.583333333,0.666666667,0.5,0.666666667,0.583333333,0.583333333,0.5,0.666666667,0.666666667,0.583333333,0.5,0.666666667,0.5,0.666666667,0.583333333,0.583333333,0.583333333,0.666666667,0.583333333,0.5,0.583333333,0.416666667,0.666666667,0.583333333,0.416666667,0.583333333,0.5,0.583333333,0.5,0.666666667,0.5,0.416666667,0.416666667,0.5,0.416666667,0.5,0.416666667,0.5,0.5,0.416666667,0.5,0.416666667,0.5,0.666666667,0.583333333,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0.583333333,0.75,0.583333333,0.666666667,0.75,0.416666667,0.416666667,0.416666667,0.333333333,0.416666667,0.416666667,0.5,0.5,0.75,0.333333333,0.5,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.416666667,0.583333333,0.666666667,0.5,0.583333333,0.5,0.5,0.666666667,0.5,0.5,0.333333333,0.5,0.166666667,0.166666667,0.666666667,0.333333333,0.5,0.583333333,0.4375,0.5,0.5,0.5,0.5625,0.5,0.4375,0.375,0.5,0.5,0.5,0.4375,0.5625,0.5625,0.4375,0.75,0.5,0.4375,0.5,0.5625,0.4375,0.5625,0.5,0.5625,0.3125,0.375,0.625,0.375,0.4375,0.375,0.375,0.3125,0.1875,0.375,0.625,0.3125,0.5,0.625,0.4375,0.5625,0.375,0.4375,0.5625,0.5625,0.625,0.5625,0.5625,0.4375
0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.375,0.625,0.625,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.5,0.666666667,0.583333333,0.5,0.666666667,0.666666667,0.5,0.5,0.583333333,0.666666667,0.583333333,0.5,0.5,0.5,0.5,0.583333333,0.583333333,0.666666667,0.5,0.5,0.583333333,0.583333333,0.5,0.5,0.583333333,0.416666667,0.5,0.416666667,0.583333333,0.583333333,0.416666667,0.5,0.583333333,0.5,0.5,0.75,0.583333333,0.583333333,0.666666667,0.666666667,0.666666667,0.666666667,0.416666667,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.5,0.5,0.5,0.416666667,0.75,0.416666667,0.416666667,0.5,0.75,0.666666667,0.416666667,0.5,0.583333333,0.416666667,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.666666667,0.416666667,0.5,0.583333333,0.5,0.583333333,0.666666667,0.333333333,0.5,0.666666667,0.5,0.5,0.5,0.583333333,0.583333333,0.5,0.4375,0.5625,0.5,0.5,0.5625,0.5,0.5625,0.5,0.4375,0.5625,0.375,0.5,0.625,0.5625,0.4375,0.75,0.5625,0.75,0.6875,0.4375,0.5625,0.4375,0.5,0.5,0.4375,0.375,0.5,0.3125,0.5,0.4375,0.1875,0.4375,0.3125,0.3125,0.625,0.375,0.375,0.5625,0.4375,0.5,0.5,0.4375,0.5,0.5625,0.5625,0.5625,0.375,0.5625
0.75,0.625,0.625,0.625,0.625,0.75,0.75,0.625,0.625,0.625,0.625,0.625,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.666666667,0.5,0.583333333,0.5,0.583333333,0.5,0.666666667,0.5,0.666666667,0.583333333,0.583333333,0.333333333,0.583333333,0.5,0.5,0.5,0.666666667,0.416666667,0.583333333,0.583333333,0.5,0.583333333,0.5,0.5,0.5,0.5,0.416666667,0.5,0.583333333,0.5,0.416666667,0.5,0.5,0.416666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.416666667,0.75,0.5,0.75,0.666666667,0.583333333,0.666666667,0.583333333,0.666666667,0.666666667,0.75,0.666666667,0.583333333,0.416666667,0.416666667,0.5,0.416666667,0.5,0.416666667,0.416666667,0.416666667,0.416666667,0.666666667,0.333333333,0.5,0.333333333,0.5,0.333333333,0.583333333,0.416666667,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.5,0.666666667,0.333333333,0.25,0.583333333,0.5,0.5,0.5,0.5,0.5,0.333333333,0.583333333,0.375,0.5625,0.5,0.375,0.375,0.5625,0.5625,0.375,0.5625,0.5625,0.3125,0.5,0.6875,0.4375,0.5625,0.4375,0.5625,0.6875,0.4375,0.5,0.625,0.5,0.5625,0.5625,0.5,0.1875,0.375,0.625,0.4375,0.625,0.4375,0.4375,0.375,0.1875,0.375,0.3125,0.5,0.5,0.5625,0.5625,0.5625,0.5625,0.5,0.5625,0.5625,0.5625,0.5625,0.5
0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.5,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.583333333,0.5,0.666666667,0.583333333,0.583333333,0.666666667,0.666666667,0.5,0.666666667,0.583333333,0.5,0.666666667,0.583333333,0.5,0.5,0.666666667,0.5,0.666666667,0.5,0.5,0.583333333,0.416666667,0.583333333,0.5,0.666666667,0.5,0.583333333,0.583333333,0.5,0.416666667,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.416666667,0.416666667,0.333333333,0.583333333,0.5,0.583333333,0.5,0.416666667,0.666666667,0.416666667,0.666666667,0.666666667,0.75,0.5,0.416666667,0.583333333,0.666666667,0.666666667,0.666666667,0.416666667,0.416666667,0.416666667,0.416666667,0.25,0.416666667,0.5,0.75,0.416666667,0.75,0.416666667,0.416666667,0.583333333,0.666666667,0.5,0.666666667,0.583333333,0.583333333,0.5,0.5,0.583333333,0.5,0.333333333,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.333333333,0.583333333,0.4375,0.5,0.5625,0.5,0.5,0.5,0.5625,0.5,0.375,0.4375,0.3125,0.5,0.375,0.5625,0.4375,0.5,0.5625,0.5625,0.5,0.5,0.5,0.6875,0.5625,0.4375,0.625,0.4375,0.375,0.4375,0.3125,0.3125,0.375,0.4375,0.5,0.25,0.625,0.3125,0.5,0.625,0.625,0.5625,0.5625,0.4375,0.5625,0.5625,0.625,0.5,0.4375,0.375
0.625,0.75,0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.625,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.5,0.333333333,0.583333333,0.583333333,0.583333333,0.5,0.5,0.583333333,0.5,0.583333333,0.666666667,0.666666667,0.5,0.666666667,0.5,0.583333333,0.583333333,0.416666667,0.583333333,0.666666667,0.583333333,0.666666667,0.666666667,0.5,0.666666667,0.583333333,0.5,0.583333333,0.416666667,0.5,0.416666667,0.416666667,0.416666667,0.583333333,0.5,0.583333333,0.25,0.416666667,0.416666667,0.5,0.416666667,0.583333333,0.5,0.666666667,0.666666667,0.666666667,0.583333333,0.5,0.666666667,0.583333333,0.5,0.583333333,0.416666667,0.416666667,0.333333333,0.333333333,0.666666667,0.416666667,0.416666667,0.5,0.416666667,0.416666667,0.416666667,0.5,0.416666667,0.5,0.416666667,0.5,0.666666667,0.5,0.5,0.583333333,0.583333333,0.583333333,0.333333333,0.416666667,0.583333333,0.5,0.5,0.5,0.583333333,0.583333333,0.583333333,0.5,0.5,0.5,0.5,0.5,0.3125,0.5625,0.5625,0.5625,0.375,0.5625,0.375,0.5,0.5,0.375,0.375,0.625,0.5625,0.5625,0.5625,0.4375,0.4375,0.6875,0.5625,0.4375,0.4375,0.75,0.5625,0.75,0.3125,0.4375,0.375,0.4375,0.3125,0.4375,0.375,0.5,0.3125,0.3125,0.3125,0.4375,0.5625,0.5,0.5625,0.5,0.4375,0.5625,0.5,0.375,0.5625,0.5625,0.5,0.5
0.625,0.75,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.75,0.625,0.625,0.5,0.583333333,0.666666667,0.5,0.5,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.666666667,0.666666667,0.5,0.5,0.5,0.583333333,0.5,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.416666667,0.5,0.583333333,0.5,0.5,0.416666667,0.583333333,0.583333333,0.416666667,0.5,0.333333333,0.5,0.5,0.583333333,0.583333333,0.5,0.416666667,0.583333333,0.5,0.583333333,0.666666667,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.666666667,0.666666667,0.5,0.5,0.583333333,0.416666667,0.416666667,0.666666667,0.416666667,0.5,0.75,0.416666667,0.5,0.416666667,0.5,0.416666667,0.5,0.416666667,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.416666667,0.416666667,0.5,0.5,0.583333333,0.5,0.5,0.333333333,0.583333333,0.583333333,0.333333333,0.5,0.583333333,0.583333333,0.583333333,0.4375,0.5,0.3125,0.375,0.5,0.625,0.5,0.5,0.4375,0.375,0.5,0.3125,0.5625,0.5625,0.4375,0.5625,0.5625,0.5625,0.5625,0.5625,0.4375,0.5,0.5625,0.5625,0.375,0.4375,0.375,0.375,0.375,0.3125,0.375,0.25,0.4375,0.3125,0.3125,0.375,0.5625,0.5,0.5,0.375,0.5625,0.4375,0.4375,0.5,0.5625,0.5625,0.375,0.5625
0.625,0.625,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.625,0.375,0.625,0.666666667,0.666666667,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.666666667,0.666666667,0.666666667,0.583333333,0.666666667,0.666666667,0.583333333,0.5,0.583333333,0.583333333,0.5,0.583333333,0.5,0.416666667,0.5,0.416666667,0.5,0.5,0.583333333,0.333333333,0.416666667,0.416666667,0.75,0.5,0.416666667,0.416666667,0.583333333,0.583333333,0.5,0.583333333,0.666666667,0.5,0.666666667,0.666666667,0.666666667,0.583333333,0.416666667,0.666666667,0.416666667,0.583333333,0.666666667,0.416666667,0.416666667,0.416666667,0.416666667,0.5,0.333333333,0.416666667,0.416666667,0.5,0.75,0.5,0.416666667,0.583333333,0.333333333,0.583333333,0.583333333,0.333333333,0.583333333,0.583333333,0.5,0.5,0.333333333,0.666666667,0.416666667,0.5,0.583333333,0.583333333,0.666666667,0.5,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.5,0.5,0.375,0.375,0.375,0.5,0.3125,0.5625,0.5,0.3125,0.5,0.5,0.375,0.4375,0.5625,0.5625,0.5625,0.6875,0.4375,0.6875,0.4375,0.5625,0.5625,0.6875,0.5625,0.5625,0.4375,0.375,0.3125,0.3125,0.375,0.3125,0.625,0.375,0.3125,0.4375,0.375,0.1875,0.5625,0.5625,0.375,0.5625,0.5625,0.5625,0.5625,0.4375,0.625,0.5,0.5,0.4375
0.375,0.625,0.625,0.625,0.625,0.75,0.75,0.75,0.25,0.75,0.625,0.625,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.5,0.5,0.5,0.583333333,0.666666667,0.5,0.5,0.583333333,0.666666667,0.666666667,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.416666667,0.583333333,0.5,0.5,0.583333333,0.5,0.416666667,0.416666667,0.583333333,0.5,0.5,0.416666667,0.583333333,0.416666667,0.416666667,0.416666667,0.583333333,0.416666667,0.5,0.416666667,0.5,0.583333333,0.5,0.5,0.416666667,0.583333333,0.666666667,0.583333333,0.583333333,0.583333333,0.666666667,0.583333333,0.5,0.666666667,0.583333333,0.666666667,0.416666667,0.416666667,0.416666667,0.416666667,0.666666667,0.416666667,0.416666667,0.416666667,0.333333333,0.583333333,0.5,0.416666667,0.416666667,0.666666667,0.333333333,0.416666667,0.583333333,0.583333333,0.666666667,0.416666667,0.5,0.416666667,0.583333333,0.666666667,0.666666667,0.583333333,0.5,0.5,0.5,0.5,0.583333333,0.5,0.166666667,0.583333333,0.5,0.583333333,0.375,0.375,0.4375,0.5,0.5625,0.5625,0.5625,0.3125,0.4375,0.375,0.5,0.4375,0.5625,0.5625,0.5625,0.5625,0.6875,0.75,0.6875,0.5,0.5625,0.4375,0.75,0.5,0.4375,0.375,0.5,0.4375,0.375,0.3125,0.375,0.4375,0.1875,0.5,0.375,0.3125,0.5,0.5625,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.4375,0.5,0.5625,0.5
0.625,0.625,0.375,0.75,0.75,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.666666667,0.583333333,0.583333333,0.583333333,0.5,0.666666667,0.583333333,0.583333333,0.666666667,0.5,0.583333333,0.583333333,0.5,0.666666667,0.666666667,0.666666667,0.583333333,0.666666667,0.583333333,0.666666667,0.583333333,0.583333333,0.75,0.583333333,0.666666667,0.5,0.5,0.5,0.583333333,0.583333333,0.666666667,0.666666667,0.583333333,0.5,0.5,0.583333333,0.416666667,0.416666667,0.5,0.75,0.416666667,0.583333333,0.5,0.5,0.5,0.5,0.583333333,0.416666667,0.583333333,0.583333333,0.583333333,0.666666667,0.583333333,0.666666667,0.5,0.583333333,0.583333333,0.583333333,0.583333333,0.666666667,0.666666667,0.416666667,0.333333333,0.416666667,0.666666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.583333333,0.416666667,0.5,0.5,0.666666667,0.416666667,0.5,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.583333333,0.583333333,0.5,0.5,0.5,0.416666667,0.625,0.4375,0.375,0.5625,0.4375,0.5625,0.5625,0.5,0.375,0.5625,0.625,0.5,0.4375,0.5625,0.625,0.625,0.5625,0.6875,0.6875,0.4375,0.5625,0.4375,0.625,0.4375,0.3125,0.375,0.4375,0.3125,0.3125,0.375,0.375,0.5,0.375,0.3125,0.375,0.3125,0.5625,0.5625,0.4375,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.5625,0.5625
