,AT,CC,CG,GD,JM,JR,JS,ML,NL,RK,SC,TP,YY
AT,,0.65625,0.75,0.75,0.75,0.6666666666666666,0.75,0.9166666666666666,0.7142857142857143,0.625,0.625,0.6666666666666666,0.6875
CC,0.6666666666666666,,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.9166666666666666,0.6428571428571429,0.625,0.65625,0.6666666666666666,0.71875
CG,0.8333333333333334,0.6875,,0.8,0.75,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.6785714285714286,0.625,0.59375,0.6666666666666666,0.65625
GD,0.9166666666666666,0.65625,0.8333333333333334,,0.7083333333333334,0.6666666666666666,0.75,0.75,0.6428571428571429,0.625,0.625,0.6666666666666666,0.6875
JM,0.8333333333333334,0.6875,0.8333333333333334,0.8,,0.6666666666666666,0.75,0.9166666666666666,0.6785714285714286,0.625,0.6875,0.6666666666666666,0.625
JR,0.8333333333333334,0.6875,0.75,0.75,0.7083333333333334,,0.75,0.8333333333333334,0.6785714285714286,0.625,0.625,0.6666666666666666,0.65625
JS,0.75,0.625,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,,0.8333333333333334,0.6785714285714286,0.625,0.625,0.6666666666666666,0.6875
ML,0.75,0.65625,0.75,0.75,0.75,0.6666666666666666,0.75,,0.6785714285714286,0.625,0.5625,0.6666666666666666,0.6875
NL,0.6666666666666666,0.65625,0.75,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9166666666666666,,0.625,0.59375,0.6666666666666666,0.71875
RK,0.9166666666666666,0.6875,0.75,0.8,0.7083333333333334,0.6666666666666666,0.75,0.8333333333333334,0.6785714285714286,,0.625,0.6666666666666666,0.6875
SC,0.75,0.6875,0.75,0.8,0.7083333333333334,0.6666666666666666,0.75,0.9166666666666666,0.6071428571428571,0.625,,0.75,0.65625
TP,0.8333333333333334,0.65625,0.8333333333333334,0.8,0.75,0.6666666666666666,0.75,0.75,0.6785714285714286,0.625,0.625,,0.6875
YY,0.75,0.65625,0.75,0.85,0.75,0.6666666666666666,0.7916666666666666,0.8333333333333334,0.6785714285714286,0.6666666666666666,0.65625,0.75,
